F20140430085015MC                     30      147384.11G                                                                                                                                                         
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2340639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2374639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2382639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2386639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2395639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2422639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2423639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         287.00          37.31           0.00D2426639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2427639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2433639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2435639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2450639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2458639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2492639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2496639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         497.00          64.61           0.00D2592639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         287.00          37.31           0.00D2675639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         120.00          15.60           0.00D2678639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         300.00          39.00           0.00D2679639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2692639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2761639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850          70.00           9.10           0.00D2802639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2925639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         666.00          86.58           0.00D2931639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2934639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         120.00          15.60           0.00D2974639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2996639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D2997639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3053639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3057639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3060639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3089639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         330.00          42.90           0.00D3212639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         500.00          65.00           0.00D3214639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3303639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3697639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         287.00          37.31           0.00D3795639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         444.00          57.72           0.00D3872639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         287.00          37.31           0.00D3873639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         222.00          28.86           0.00D3975639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         722.00          93.86           0.00D3993639128000 MC                                                                                                           
D20140430085015900027754ON06201404300850         731.00          95.03           0.00D3997639128000 MC                                                                                                           
H20140430085015900027754SKCAD0820140430085020140430        1703.10        1622.00          81.10           0.0000055YICE    MC                                                                                   
D20140430085015900027754SK08201404300850         264.00          13.20           0.00D0034639128000 MC                                                                                                           
D20140430085015900027754SK08201404300850         480.00          24.00           0.00D0537639128000 MC                                                                                                           
D20140430085015900027754SK08201404300850         350.00          17.50           0.00D2590639128000 MC                                                                                                           
D20140430085015900027754SK08201404300850         264.00          13.20           0.00D2675639128000 MC                                                                                                           
D20140430085015900027754SK08201404300850         264.00          13.20           0.00D2691639128000 MC                                                                                                           
H20140430085015900036414ABCAD0920140430085020140430        5020.54        4781.47         239.07           0.0000055YICE    MC                                                                                   
D20140430085015900036414AB09201404300850         260.00          13.00           0.00D0509639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         320.00          16.00           0.00D0525639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         694.47          34.72           0.00D0531639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         295.00          14.75           0.00D0677639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850         260.00          13.00           0.00D2517639128000 MC                                                                                                           
D20140430085015900036414AB09201404300850        1347.00          67.35           0.00D2538639128000 MC                                                                                                           
