F20140409084835MC                    116     2130787.64Y                                                                                                                                                         
D20140409084835900000115AB09201404090848          13.00           0.60           0.00D2507636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          94.50           3.84           0.00D2509636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         104.18           4.19           0.00D2510636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         108.86           3.90           0.00D2512636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         123.22           3.80           0.00D2514636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          10.50           0.48           0.00D2515636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         441.14          14.66           0.00D2517636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          30.68           0.83           0.00D2518636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          74.04           2.49           0.00D2519636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          43.68           1.43           0.00D2530636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         700.54          24.52           0.00D2532636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         132.18           3.87           0.00D2533636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          53.36           1.66           0.00D2534636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         849.48          29.09           0.00D2538636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          53.36           1.66           0.00D2539636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         185.72           5.98           0.00D2542636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          13.00           0.60           0.00D2543636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         300.36          11.78           0.00D2544636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         111.00           3.52           0.00D2547636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         259.04           9.13           0.00D2550636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         209.54           8.05           0.00D2552636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          44.50           1.46           0.00D2559636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         238.18           7.95           0.00D2566636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         586.52          17.51           0.00D2567636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         201.36           7.29           0.00D2573636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         356.04          12.31           0.00D2578636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         235.22           6.77           0.00D2579636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          31.50           1.28           0.00D2581636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          24.50           0.73           0.00D2596636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          76.18           3.07           0.00D2597636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         109.00           3.42           0.00D2598636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          82.04           2.49           0.00D2601636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          51.68           1.79           0.00D2603636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         174.86           6.87           0.00D2605636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         143.36           4.48           0.00D2611636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         174.86           5.51           0.00D2621636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         159.79           4.98           0.00D2622636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         148.08           4.98           0.00D2632636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         215.54           5.28           0.00D2633636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          44.50           1.46           0.00D2634636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         359.72          11.35           0.00D2641636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         182.40           5.51           0.00D2649636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         246.90           8.45           0.00D2672636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          82.50           2.39           0.00D2700636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          26.68           0.83           0.00D2789636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         170.04           5.41           0.00D2791636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         240.04           6.35           0.00D2792636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          55.36           1.66           0.00D3048636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         250.00           7.00           0.00D3049636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         273.90           8.33           0.00D3090636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         282.76           8.73           0.00D3096636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          24.50           0.73           0.00D3213636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         785.43          28.05           0.00D3218636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         488.54          15.75           0.00D3301636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         372.84          11.99           0.00D3308636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         102.50           3.65           0.00D3333636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         353.93          10.82           0.00D3343636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848        1183.24          35.69           0.00D3362636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         159.68           5.65           0.00D3424636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         141.90           4.63           0.00D3463636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         131.36           4.58           0.00D3464636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          13.00           0.60           0.00D3488636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         142.04           4.55           0.00D3565636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         440.02          13.75           0.00D3636636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         190.29           5.28           0.00D3639636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          24.68           0.83           0.00D3671636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          54.18           2.11           0.00D3713636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          55.18           1.56           0.00D3714636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         135.54           4.73           0.00D3716636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          31.50           1.28           0.00D3717636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848          84.04           2.49           0.00D3723636168000 MC                                                                                                           
D20140409084835900000115AB09201404090848         142.72           4.52           0.00D3740636168000 MC                                                                                                           
